NIFTY100_LIQ_15,NATIONAL STOCK EXCHANGE OF INDIA (NSE) STOCK INDEX - NIFTY10,NIFTY100_LIQ_15
NIFTY_200,NATIONAL STOCK EXCHANGE OF INDIA (NSE) STOCK INDEX - N,NIFTY_200
NIFTY_50,NATIONAL STOCK EXCHANGE OF INDIA (NSE) STOCK INDEX - ,NIFTY_50
NIFTY_500,NATIONAL STOCK EXCHANGE OF INDIA (NSE) STOCK INDEX - N,NIFTY_500
NIFTY500_SHARIAH,NATIONAL STOCK EXCHANGE OF INDIA (NSE) STOCK INDEX - NIFTY500,NIFTY500_SHARIAH
NIFTY50_DIV_POINT,NATIONAL STOCK EXCHANGE OF INDIA (NSE) STOCK INDEX - NIFTY50 DIVIDEN,NIFTY50_DIV_POINT
NIFTY50_SHARIAH,NATIONAL STOCK EXCHANGE OF INDIA (NSE) STOCK INDEX - NIFTY50,NIFTY50_SHARIAH
NIFTY50_VALUE_20,NATIONAL STOCK EXCHANGE OF INDIA (NSE) STOCK INDEX - NIFTY50 ,NIFTY50_VALUE_20
NIFTY_ALPHA_50,NATIONAL STOCK EXCHANGE OF INDIA (NSE) STOCK INDEX - NIFTY ,NIFTY_ALPHA_50
NIFTY_AUTO,NATIONAL STOCK EXCHANGE OF INDIA (NSE) STOCK INDEX - NI,NIFTY_AUTO
NIFTY_BANK,NATIONAL STOCK EXCHANGE OF INDIA (NSE) STOCK INDEX - NI,NIFTY_BANK
NIFTYBEES,R*SHARES NI,NIFTYBEES
NIFTY_COMMODITIES,NATIONAL STOCK EXCHANGE OF INDIA (NSE) STOCK INDEX - NIFTY COM,NIFTY_COMMODITIES
NIFTY_CONSUMPTION,NATIONAL STOCK EXCHANGE OF INDIA (NSE) STOCK INDEX - NIFTY INDIA CON,NIFTY_CONSUMPTION
NIFTY_CPSE,NATIONAL STOCK EXCHANGE OF INDIA (NSE) STOCK INDEX - NI,NIFTY_CPSE
NIFTY_DIVIDEND,NATIONAL STOCK EXCHANGE OF INDIA (NSE) STOCK INDEX - CNX NIFTY ,NIFTY_DIVIDEND
NIFTY_DIV_OPPS_50,NATIONAL STOCK EXCHANGE OF INDIA (NSE) STOCK INDEX - NIFTY DIVIDEND OPPORTUN,NIFTY_DIV_OPPS_50
NIFTYEES,EDELWEISS ETF - ,NIFTYEES
NIFTY_ENERGY,NATIONAL STOCK EXCHANGE OF INDIA (NSE) STOCK INDEX - NIFT,NIFTY_ENERGY
NIFTY_FIN_SERVICE,NATIONAL STOCK EXCHANGE OF INDIA (NSE) STOCK INDEX - NIFTY FINANCIAL ,NIFTY_FIN_SERVICE
NIFTY_FMCG,NATIONAL STOCK EXCHANGE OF INDIA (NSE) STOCK INDEX - NI,NIFTY_FMCG
NIFTY_GROWSECT_15,NATIONAL STOCK EXCHANGE OF INDIA (NSE) STOCK INDEX - NIFTY GROWTH SE,NIFTY_GROWSECT_15
NIFTY_HIGH_BETA_50,NATIONAL STOCK EXCHANGE OF INDIA (NSE) STOCK INDEX - NIFTY HIGH,NIFTY_HIGH_BETA_50
NIFTY_INFRA,NATIONAL STOCK EXCHANGE OF INDIA (NSE) STOCK INDEX - NIF,NIFTY_INFRA
NIFTY_IT,NATIONAL STOCK EXCHANGE OF INDIA (NSE) STOCK INDEX - ,NIFTY_IT
NIFTYIWIN,ICICI PRUDENTIAL NIFTY EXCHANGE TRA,NIFTYIWIN
NIFTY_LOW_VOLATILITY_50,NATIONAL STOCK EXCHANGE OF INDIA (NSE) STOCK INDEX - NIFTY LOW VOLAT,NIFTY_LOW_VOLATILITY_50
NIFTY_MEDIA,NATIONAL STOCK EXCHANGE OF INDIA (NSE) STOCK INDEX - NIF,NIFTY_MEDIA
NIFTY_METAL,NATIONAL STOCK EXCHANGE OF INDIA (NSE) STOCK INDEX - NIF,NIFTY_METAL
NIFTY_MIDCAP_100,NATIONAL STOCK EXCHANGE OF INDIA (NSE) STOCK INDEX - NIFTY MI,NIFTY_MIDCAP_100
NIFTY_MIDCAP_50,NATIONAL STOCK EXCHANGE OF INDIA (NSE) STOCK INDEX - NIFTY M,NIFTY_MIDCAP_50
NIFTY_MIDCAP_LIQUID_15,NATIONAL STOCK EXCHANGE OF INDIA (NSE) STOCK INDEX - NIFTY MIDCAP L,NIFTY_MIDCAP_LIQUID_15
NIFTY_MNC,NATIONAL STOCK EXCHANGE OF INDIA (NSE) STOCK INDEX - N,NIFTY_MNC
NIFTY_PHARMA,NATIONAL STOCK EXCHANGE OF INDIA (NSE) STOCK INDEX - NIFT,NIFTY_PHARMA
NIFTY_PSE,NATIONAL STOCK EXCHANGE OF INDIA (NSE) STOCK INDEX - N,NIFTY_PSE
NIFTY_PSU_BANK,NATIONAL STOCK EXCHANGE OF INDIA (NSE) STOCK INDEX - NIFTY ,NIFTY_PSU_BANK
NIFTY_REALTY,NATIONAL STOCK EXCHANGE OF INDIA (NSE) STOCK INDEX - NIFT,NIFTY_REALTY
NIFTY_SERV_SECTOR,NATIONAL STOCK EXCHANGE OF INDIA (NSE) STOCK INDEX - NIFTY SERVICE,NIFTY_SERV_SECTOR
NIFTY_SHARIAH_25,NATIONAL STOCK EXCHANGE OF INDIA (NSE) STOCK INDEX - NIFTY SH,NIFTY_SHARIAH_25
NIFTY_SMALL_100,NATIONAL STOCK EXCHANGE OF INDIA (NSE) STOCK INDEX - NIFTY S,NIFTY_SMALL_100
NIITLTD,NIIT,NIITLTD
NIITTECH,NIIT TECHNOLOGIES,NIITTECH
NILAINFRA,NILA INFRASTRUCTURES,NILAINFRA
NILKAMAL,NILKAMAL,NILKAMAL
NIPPOBATRY,INDO-NATIONAL,NIPPOBATRY
NIRVIKARA,NIRVIKARA PAPER MILLS,NIRVIKARA
NITCO,NITCO,NITCO
NITESHEST,NITESH ESTATES,NITESHEST
NITINFIRE,NITIN FIRE PROTECTION INDUSTRIES,NITINFIRE
NITINSPIN,NITIN SPINNERS,NITINSPIN
NKIND,NK INDUSTRIES,NKIND
NLCINDIA,NLC INDIA,NLCINDIA
NMDC,NMDC,NMDC
NOCIL,NOCIL,NOCIL
NOESISIND,NOESIS INDUSTRIES,NOESISIND
NOIDATOLL,NOIDA TOLL BRIDGE COMPANY,NOIDATOLL
NOL,NATIONAL OXYGEN,NOL
NORBTEAEXP,NORBEN TEA & EXPORTS,NORBTEAEXP
NORTHGATE,NORTHGATE TECHNOLOGIES,NORTHGATE
NOVOPANIND,NOVOPAN INDUSTRIES,NOVOPANIND
NRAIL,N R AGARWAL INDUSTRIES,NRAIL
NRBBEARING,NRB BEARING,NRBBEARING
NRC,NRC,NRC
NSIL,NALWA SONS INVESTMENTS,NSIL
NTL,NEUEON TOWERS,NTL
NTPC,NTPC,NTPC
NUCENT,NUCENT FINANCE,NUCENT
NUCHEM,NUCHEM,NUCHEM
NUCLEUS,NUCLEUS SOFTWARE EXPORTS,NUCLEUS
NUMERICPW,NUMERIC POWER SYSTEMS,NUMERICPW
NUTEK,NU TEK INDIA,NUTEK
NV20,NATIONAL STOCK EXCHANGE OF INDIA (NSE) STOCK INDEX,NV20
NV20IWIN,ICICI PRUDENTIAL ,NV20IWIN
OBEROIRLTY,OBEROI REALTY,OBEROIRLTY
OCCL,ORIENTAL CARBON & CHEMICALS,OCCL
OCL,OCL INDIA,OCL
OFSS,ORACLE FINANCIAL SERVICES SOFTWARE,OFSS
OIL,OIL INDIA,OIL
OILCOUNTUB,OIL COUNTRY TUBULAR,OILCOUNTUB
OISL,OCL IRON AND STEEL,OISL
OLECTRA,OLECTRA GREENTECH,OLECTRA
OMAXAUTO,OMAX AUTOS,OMAXAUTO
OMAXE,OMAXE,OMAXE
OMKARCHEM,OMKAR SPECIALITY CHEMICALS,OMKARCHEM
OMMETALS,OM METALS INFRAPROJECTS,OMMETALS
OMNITECH,OMNITECH INFOSOLUTIONS,OMNITECH
ONELIFECAP,ONELIFE CAPITAL ADVISORS,ONELIFECAP
ONGC,OIL & NATURAL GAS CORPORATION,ONGC
ONMOBILE,ONMOBILE GLOBAL,ONMOBILE
ONWARDTEC,ONWARD TECHNOLOGIES,ONWARDTEC
OPTIEMUS,OPTIEMUS INFRACOM,OPTIEMUS
OPTOCIRCUI,OPTO CIRCUITS (INDIA),OPTOCIRCUI
ORBITCORP,ORBIT CORPORATION,ORBITCORP
ORBTEXP,ORBIT EXPORTS,ORBTEXP
ORCHIDCHEM,ORCHID CHEMICALS & PHARMACEUTICALS,ORCHIDCHEM
ORCHIDPHAR,ORCHID PHARMA,ORCHIDPHAR
ORICONENT,ORICON ENTERPRISES,ORICONENT
ORIENTABRA,ORIENT ABRASIVES,ORIENTABRA
ORIENTALTL,ORIENTAL TRIMEX,ORIENTALTL
ORIENTBANK,ORIENTAL BANK OF ,ORIENTBANK
ORIENTBELL,ORIENT BELL,ORIENTBELL
ORIENTCEM,ORIENT CEMENT,ORIENTCEM
ORIENTCERA,ORIENT CERAMICS AND INDUSTRIES,ORIENTCERA
ORIENTELEC,ORIENT ELECTRIC,ORIENTELEC
ORIENTHOT,ORIENTAL HOTELS,ORIENTHOT
ORIENTLTD,ORIENT PRESS,ORIENTLTD
ORIENTPPR,ORIENT PAPER & INDUSTRIES,ORIENTPPR
ORIENTREF,ORIENT REFRACTORIES,ORIENTREF
ORISSAMINE,THE ORISSA MINERALS DEVELOPMENT COMPANY,ORISSAMINE
ORTEL,ORTEL COMMUNICATIONS,ORTEL
ORTINLABSS,ORTIN LABORATORIES,ORTINLABSS
OSWALAGRO,OSWAL AGRO MILLS,OSWALAGRO
OSWALMIN,OSWAL MINERALS,OSWALMIN
OUDHSUG,THE OUDH SUGAR MILLS,OUDHSUG
PAEL,PAE,PAEL
PAGEIND,PAGE INDUSTRIES,PAGEIND
PAISALO,PAISALO DIGITAL,PAISALO
PALASHSECU,PALASH SECURITIES,PALASHSECU
PALRED,PALRED TECHNOLOGIES,PALRED
PALREDTEC,PALRED TECHNOLOGIES,PALREDTEC
PALREDTECH,PALRED TECHNOLOGIES,PALREDTECH
PANACEABIO,PANACEA BIOTEC,PANACEABIO
PANAMAPET,PANAMA PETROCHEM,PANAMAPET
PANASONIC,PANASONIC APPLIANCES INDIA COMPANY,PANASONIC
PANCARBON,PANASONIC CARBON INDIA COMPANY,PANCARBON
PANCHSHEEL,PANCHSHEEL ORGANICS,PANCHSHEEL
PANORAMUNI,PANORAMIC UNIVERSAL,PANORAMUNI
PANTALOONR,PANTALOON RETAIL (INDIA),PANTALOONR
PAPERPROD,HUHTAMAKI PPL,PAPERPROD
PARABDRUGS,PARABOLIC DRUGS,PARABDRUGS
PARACABLES,PARAMOUNT COMMUNICATIONS,PARACABLES
PARAGMILK,PARAG MILK FOODS,PARAGMILK
PARAL,PAREKH ALUMINEX,PARAL
PARAPRINT,PARAMOUNT PRINTPACKAGING,PARAPRINT
PARASPETRO,PARAS PETROFILS,PARASPETRO
PARRYSUGAR,PARRYS SUGAR INDUSTRIES,PARRYSUGAR
PARSVNATH,PARSVNATH DEVELOPERS,PARSVNATH
PATELENG,PATEL ENGINEERING,PATELENG
PATINTLOG,PATEL INTEGRATED LOGISTICS,PATINTLOG
PATNI,PATNI COMPUTER SYSTEMS,PATNI
PATSPINLTD,PATSPIN INDIA,PATSPINLTD
PBAINFRA,PBA INFRASTRUCTURE,PBAINFRA
PCJEWELLER,PC JEWELLER,PCJEWELLER
PDMJEPAPER,PUDUMJEE PAPER PRODUCTS,PDMJEPAPER
PDPL,PARENTERAL DRUGS (INDIA),PDPL
PDSMFL,PDS MULTINATIONAL FASHIONS,PDSMFL
PDUMJEIND,PUDUMJEE INDUSTRIES,PDUMJEIND
PDUMJEPULP,PUDUMJEE PULP & PAPER MILLS,PDUMJEPULP
PEACOCKIND,PEACOCK INDUSTRIES,PEACOCKIND
PEARLPOLY,PEARL POLYMERS,PEARLPOLY
PEL,PIRAMAL ENTERPRISES,PEL
PENIND,PENNAR INDUSTRIES,PENIND
PENINLAND,PENINSULA LAND,PENINLAND
PENPEBS,PENNAR ENGINEERED BUILDING SYSTEMS,PENPEBS
PEPL,PEARL ENGINEERING POLYMERS,PEPL
PERIATEA,THE PERIA KARAMALAI TEA & PRODUCE COMPANY,PERIATEA
PERSISTENT,PERSISTENT SYSTEMS,PERSISTENT
PETRONENGG,PETRON ENGINEERING CONSTRUCTION,PETRONENGG
PETRONET,PETRONET LNG,PETRONET
PFC,POWER FINANCE CORPORATION,PFC
PFIZER,PFIZER,PFIZER
PFOCUS,PRIME FOCUS,PFOCUS
PFRL,PANTALOONS FASHION & RETAIL,PFRL
PFS,PTC INDIA FINANCIAL SERVICES,PFS
PGEL,PG ELECTROPLAST,PGEL
PGHH,PROCTER & GAMBLE HYGIENE AND HEALTH CARE,PGHH
PGIL,PEARL GLOBAL INDUSTRIES,PGIL
PHILIPCARB,PHILLIPS CARBON BLACK,PHILIPCARB
PHOENIXLL,PHOENIX LAMPS,PHOENIXLL
PHOENIXLTD,THE PHOENIX MILLS,PHOENIXLTD
PIDILITIND,PIDILITE INDUSTRIES,PIDILITIND
PIIND,PI INDUSTRIES,PIIND
PILANIINV,PILANI INVESTMENT AND INDUSTRIES CORPORATION,PILANIINV
PILANIINVS,PILANI INVESTMENT AND INDUSTRIES CORPORATION,PILANIINVS
PILIND,PEACOCK INDUSTRIES,PILIND
PILITA,PIL ITALICA LIFESTYLE,PILITA
PINCON,PINCON SPIRIT,PINCON
PIONDIST,PIONEER DISTILLERIES,PIONDIST
PIONEEREMB,PIONEER EMBROIDERIES,PIONEEREMB
PIPAVAVDOC,PIPAVAV DEFENCE AND OFFSHORE ENGINEERING COMPANY,PIPAVAVDOC
PIRGLASS,PIRAMAL GLASS,PIRGLASS
PIRHEALTH,PIRAMAL HEALTHCARE,PIRHEALTH
PIRLIFE,PIRAMAL LIFE SCIENCES,PIRLIFE
PIRPHYTO,PIRAMAL PHYTOCARE,PIRPHYTO
PITTIENG,PITTI ENGINEERING,PITTIENG
PITTILAM,PITTI LAMINATIONS,PITTILAM
PKTEA,THE PERIA KARAMALAI TEA & PRODUCE COMPANY,PKTEA
PLASTIBLEN,PLASTIBLENDS INDIA,PLASTIBLEN
PLETHICO,PLETHICO PHARMACEUTICALS,PLETHICO
PNB,PUNJAB NATIO,PNB
PNBGILTS,PNB GILTS,PNBGILTS
PNBHOUSING,PNB HOUSING FINANCE,PNBHOUSING
PNC,PRITISH NANDY COMMUNICATIONS,PNC
PNCINFRA,PNC INFRATECH,PNCINFRA
PNEUMATIC,PNEUMATIC HOLDINGS,PNEUMATIC
POCHIRAJU,POCHIRAJU INDUSTRIES,POCHIRAJU
PODDARHOUS,PODDAR HOUSING AND DEVELOPMENT,PODDARHOUS
PODDARMENT,PODDAR PIGMENTS,PODDARMENT
POKARNA,POKARNA,POKARNA
POLARIND,POLAR INDUSTRIES,POLARIND
POLARIS,POLARIS CONSULTING & SERVICES,POLARIS
POLYMED,POLY MEDICURE,POLYMED
POLYPLEX,POLYPLEX CORPORATION,POLYPLEX
PONDYOXIDE,PONDY OXIDES & CHEMICALS,PONDYOXIDE
PONNIERODE,PONNI SUGARS (ERODE),PONNIERODE
POWERGRID,POWER GRID CORPORATION OF INDIA,POWERGRID
POWERMECH,POWER MECH PROJECTS,POWERMECH
PPAP,PPAP AUTOMOTIVE,PPAP
PRABHAT,PRABHAT DAIRY,PRABHAT
PRADIP,PRADIP OVERSEAS,PRADIP
PRAENG,PRAJAY ENGINEERS SYNDICATE,PRAENG
PRAJIND,PRAJ INDUSTRIES,PRAJIND
PRAKASH,PRAKASH INDUSTRIES,PRAKASH
PRAKASHCON,PRAKASH CONSTROWELL,PRAKASHCON
PRAKASHSTL,PRAKASH STEELAGE,PRAKASHSTL
PRATIBHA,PRATIBHA INDUSTRIES,PRATIBHA
PRAXIS,PRAXIS HOME RETAIL,PRAXIS
PRECAM,PRECISION CAMSHAFTS,PRECAM
PRECOT,PRECOT MERIDIAN,PRECOT
PRECWIRE,PRECISION WIRES INDIA,PRECWIRE
PREMEXPLN,PREMIER EXPLOSIVES,PREMEXPLN
PREMIER,PREMIER,PREMIER
PREMIERPOL,PREMIER POLYFILM,PREMIERPOL
PRESSMN,PRESSMAN ADVERTISING,PRESSMN
PRESTIGE,PRESTIGE ESTATES PROJECTS,PRESTIGE
PRETAILDVR,PANTALOON RETAIL (INDIA),PRETAILDVR
PRICOL,PRICOL,PRICOL
PRICOLLTD,PRICOL,PRICOLLTD
PRIMESECU,PRIME SECURITIES,PRIMESECU
PRISMCEM,PRISM CEMENT,PRISMCEM
PRITHVI,PRITHVI INFORMATION SOLUTIONS,PRITHVI
PRITHVISOF,PRITHVI SOFTECH,PRITHVISOF
PROSEED,PROSEED INDIA,PROSEED
PROVOGE,PROVOGUE (INDIA),PROVOGE
PROVOGUE,PROVOGUE (INDIA),PROVOGUE
PROZONE,PROZONE CAPITAL SHOPPING CENTRES,PROZONE
PROZONECSC,PROZONE CAPITAL SHOPPING CENTRES,PROZONECSC
PROZONINTU,PROZONE INTU PROPERTIES,PROZONINTU
PRSMJOHNSN,PRISM JOHNSON,PRSMJOHNSN
PSB,PUNJAB & S,PSB
PSL,PSL,PSL
PSPPROJECT,PSP PROJECTS,PSPPROJECT
PSUBNKBEES,R*SHARES PSU B,PSUBNKBEES
PTC,PTC INDIA,PTC
PTL,PTL ENTERPRISES,PTL
PUNJABCHEM,PUNJAB CHEMICALS & CROP PROTECTION,PUNJABCHEM
PUNJLLOYD,PUNJ LLOYD,PUNJLLOYD
PURVA,PURAVANKARA,PURVA
PVP,PVP VENTURES,PVP
PVR,PVR,PVR
QGOLDHALF,QUANTUM GOLD FUND -EXCHANGE TRADED FU,QGOLDHALF
QNIFTY,QUANTUM N,QNIFTY
QUESS,QUESS CORP,QUESS
QUICKHEAL,QUICK HEAL TECHNOLOGIES,QUICKHEAL
QUINTEGRA,QUINTEGRA SOLUTIONS,QUINTEGRA
RADAAN,RADAAN MEDIAWORKS INDIA,RADAAN
RADICO,RADICO KHAITAN,RADICO
RADIOCITY,MUSIC BROADCAST,RADIOCITY
RAIN,RAIN INDUSTRIES,RAIN
RAINBOWPAP,RAINBOW PAPERS,RAINBOWPAP
RAINCOM,RAIN COMMODITIES ,RAINCOM
RAIREKMOH,RAISAHEB RECKHCHAND MOHOTA SPINNING & WEAVING MILLS,RAIREKMOH
RAJESHEXPO,RAJESH EXPORTS,RAJESHEXPO
RAJOIL,RAJ OIL MILLS,RAJOIL
RAJPALAYAM,RAJAPALAYAM MILLS,RAJPALAYAM
RAJRAYON,RAJ RAYON INDUSTRIES,RAJRAYON
RAJSREESUG,RAJSHREE SUGARS & CHEMICALS,RAJSREESUG
RAJTV,RAJ TELEVISION NETWORK,RAJTV
RAJVIR,RAJVIR INDUSTRIES,RAJVIR
RALLIS,RALLIS INDIA,RALLIS
RAMANEWS,SHREE RAMA NEWSPRINT,RAMANEWS
RAMASTEEL,RAMA STEEL TUBES,RAMASTEEL
RAMCOCEM,THE RAMCO CEMENTS,RAMCOCEM
RAMCOIND,RAMCO INDUSTRIES,RAMCOIND
RAMCOSYS,RAMCO SYSTEMS,RAMCOSYS
RAMGOPOLY,RAMGOPAL POLYTEX,RAMGOPOLY
RAMKY,RAMKY INFRASTRUCTURE,RAMKY
RAMSARUP,RAMSARUP INDUSTRIES,RAMSARUP
RANASUG,RANA SUGARS,RANASUG
RANBAXY,RANBAXY LABORATORIES,RANBAXY
RANEENGINE,RANE ENGINE VALVE,RANEENGINE
RANEHOLDIN,RANE HOLDINGS,RANEHOLDIN
RANKLIN,RANKLIN SOLUTIONS,RANKLIN
RASOYPR,RASOYA PROTEINS,RASOYPR
RATNAMANI,RATNAMANI METALS & TUBES,RATNAMANI
RAYMOND,RAYMOND,RAYMOND
RBL,RANE BRAKE LINING,RBL
RBLBANK,RBL BANK,RBLBANK
RBN,RELIANCE BROADCAST NETWORK,RBN
RCF,RASHTRIYA CHEMICALS AND FERTILIZERS,RCF
RCOM,RELIANCE COMMUNICATIONS,RCOM
RDEL,RELIANCE DEFENCE AND ENGINEERING,RDEL
RECLTD,RURAL ELECTRIFICATION CORPORATION,RECLTD
REDINGTON,REDINGTON (INDIA),REDINGTON
REFEX,REFEX INDUSTRIES,REFEX
REGENCERAM,REGENCY CERAMICS,REGENCERAM
REIAGROLTD,REI AGRO,REIAGROLTD
REISIXTEN,REI SIX TEN RETAIL,REISIXTEN
RELAXO,RELAXO FOOTWEARS,RELAXO
RELBANK,R* SHARES BAN,RELBANK
RELCAPITAL,RELIANCE CAPITAL,RELCAPITAL
RELCNX100,RELIANCE MUTUAL FUND - R* SHARES CNX ,RELCNX100
RELCONS,RELIANCE MF - R*SHARES CONSUMPTION FUND - R* SHARES CONSUMPT,RELCONS
RELDIVOPP,RELIANCE MF - R*SHARES DIVIDEND OPPORTUNITIES FUND -,RELDIVOPP
RELGOLD,R* SHARES ,RELGOLD
RELGRNIFTY,RELIGARE INVESCO NIFTY EXCHANGE TRA,RELGRNIFTY
RELIANCE,RELIANCE INDUSTRIES,RELIANCE
RELIGARE,RELIGARE ENTERPRISES,RELIGARE
RELIGAREGO,RELIGARE INVESCO GOLD EXCHANGE TRA,RELIGAREGO
RELINFRA,RELIANCE INFRASTRUCTURE,RELINFRA
RELMEDIA,RELIANCE MEDIAWORKS,RELMEDIA
RELNIFTY,RELIANCE MUTUAL FUND - R* SHARES NIFTY ETF - DIVIDEN,RELNIFTY
RELNV20,RELIANCE MUTUAL FUND - R*SHARES ,RELNV20
REMSONSIND,REMSONS INDUSTRIES,REMSONSIND
RENUKA,SHREE RENUKA SUGARS,RENUKA
REPCOHOME,REPCO HOME FINANCE,REPCOHOME
REPRO,REPRO INDIA,REPRO
RESPONIND,RESPONSIVE INDUSTRIES,RESPONIND
RESURGERE,RESURGERE MINES & MINERALS INDIA,RESURGERE
REVATHI,REVATHI EQUIPMENT,REVATHI
RHFL,RELIANCE HOME FINANCE,RHFL
RICOAUTO,RICO AUTO INDUSTRIES,RICOAUTO
RIIL,RELIANCE INDUSTRIAL INFRASTRUCTURE,RIIL
RITES,RITES,RITES
RJL,RENAISSANCE JEWELLERY,RJL
RKDL,RAVI KUMAR DISTILLERIES,RKDL
RKFORGE,RAMKRISHNA FORGINGS,RKFORGE
RMCL,RADHA MADHAV CORPORATION,RMCL
RML,RANE (MADRAS),RML
RMMIL,RESURGERE MINES & MINERALS,RMMIL
RNAM,RELIANCE NIPPON LIFE ASSET MANAGEMENT,RNAM
RNAVAL,RELIANCE NAVAL AND ENGINEERING,RNAVAL
ROHITFERRO,ROHIT FERRO-TECH,ROHITFERRO
ROHLTD,ROYAL ORCHID HOTELS,ROHLTD
ROLLT,ROLLATAINERS,ROLLT
ROLTA,ROLTA INDIA,ROLTA
ROMAN,ROMAN TARMAT,ROMAN
ROSSELLIND,ROSSELL INDIA,ROSSELLIND
RPGLIFE,RPG LIFE SCIENCES,RPGLIFE
RPOWER,RELIANCE POWER,RPOWER
RPPINFRA,R.P.P. INFRA PROJECTS,RPPINFRA
RRSLGETF,RELCAPAMC - ,RRSLGETF
RSSOFTWARE,R. S. SOFTWARE (INDIA),RSSOFTWARE
RSWM,RSWM,RSWM
RSYSTEMS,R SYSTEMS INTERNATIONAL,RSYSTEMS
RTNINFRA,RATTANINDIA INFRASTRUCTURE,RTNINFRA
RTNPOWER,RATTANINDIA POWER,RTNPOWER
RUBYMILLS,THE RUBY MILLS,RUBYMILLS
RUCHINFRA,RUCHI INFRASTRUCTURE,RUCHINFRA
RUCHIRA,RUCHIRA PAPERS,RUCHIRA
RUCHISOYA,RUCHI SOYA INDUSTRIES,RUCHISOYA
RUPA,RUPA & COMPANY,RUPA
RUSHIL,RUSHIL DECOR,RUSHIL
SABERORGAN,SABERO ORGANICS GUJARAT,SABERORGAN
SABEVENTS,SAB EVENTS & GOVERNANCE NOW MEDIA,SABEVENTS
SABTN,SRI ADHIKARI BROTHERS TELEVISION NETWORK,SABTN
SADBHAV,SADBHAV ENGINEERING,SADBHAV
SADBHIN,SADBHAV INFRASTRUCTURE PROJECT,SADBHIN
SAGCEM,SAGAR CEMENTS,SAGCEM
SAHPETRO,SAH PETROLEUMS,SAHPETRO
SAIL,STEEL AUTHORITY OF INDIA,SAIL
SAKHTISUG,SAKTHI SUGARS,SAKHTISUG
SAKSOFT,SAKSOFT,SAKSOFT
SAKTHIFIN,SAKTHI FINANCE,SAKTHIFIN
SAKUMA,SAKUMA EXPORTS,SAKUMA
SALASAR,SALASAR TECHNO ENGINEERING,SALASAR
SALONA,SALONA COTSPIN,SALONA
SALONACOT,SALONA COTSPIN,SALONACOT
SALORAINTL,SALORA INTERNATIONAL,SALORAINTL
SALSTEEL,S.A.L. STEEL,SALSTEEL
SALZERELEC,SALZER ELECTRONICS,SALZERELEC
SAMBANDAM,SAMBANDAM SPINNING MILLS,SAMBANDAM
SAMBHAAV,SAMBHAAV MEDIA,SAMBHAAV
SAMINDUS,SAM INDUSTRIES,SAMINDUS
SAMTEL,SAMTEL COLOR,SAMTEL
SANCO,SANCO INDUSTRIES,SANCO
SANDESH,THE SANDESH,SANDESH
SANDHAR,SANDHAR TECHNOLOGIES,SANDHAR
SANGAMIND,SANGAM (INDIA),SANGAMIND
SANGHIIND,SANGHI INDUSTRIES,SANGHIIND
SANGHVIFOR,SANGHVI FORGING AND ENGINEERING,SANGHVIFOR
SANGHVIMOV,SANGHVI MOVERS,SANGHVIMOV
SANOFI,SANOFI INDIA,SANOFI
SANWARIA,SANWARIA CONSUMER,SANWARIA
SARDAEN,SARDA ENERGY & MINERALS,SARDAEN
SAREGAMA,SAREGAMA INDIA,SAREGAMA
SARLAPOLY,SARLA PERFORMANCE FIBERS,SARLAPOLY
SARTHAKIND,SARTHAK INDUSTRIES,SARTHAKIND
SASKEN,SASKEN TECHNOLOGIES,SASKEN
SASTASUNDR,SASTASUNDAR VENTURES,SASTASUNDR
SATHAISPAT,SATHAVAHANA ISPAT,SATHAISPAT
SATIN,SATIN CREDITCARE NETWORK,SATIN
SATYAMCOMP,SATYAM COMPUTER SERVICES,SATYAMCOMP
SAVERA,SAVERA INDUSTRIES,SAVERA
SAYAJIHOTL,SAYAJI HOTELS,SAYAJIHOTL
SBBJ,STATE BANK OF BIKANER AN,SBBJ
SBIGETS,SBI MUTUAL FUND - ,SBIGETS
SBILIFE,SBI LIFE INSURANCE COMPANY,SBILIFE
SBIN,STATE BANK ,SBIN
SBT,STATE BANK OF TR,SBT
SBTINTL,SB&T INTERNATIONAL,SBTINTL
SCAPDVR,STAMPEDE CAPITAL,SCAPDVR
SCHAEFFLER,SCHAEFFLER INDIA,SCHAEFFLER
SCHAND,S CHAND AND COMPANY,SCHAND
SCHNEIDER,SCHNEIDER ELECTRIC INFRASTRUCTURE,SCHNEIDER
SCI,SHIPPING CORPORATION OF INDIA,SCI
SDBL,SOM DISTILLERIES & BREWERIES,SDBL
SEAMECLTD,SEAMEC,SEAMECLTD
SEINV,S.E. INVESTMENTS,SEINV
SELAN,SELAN EXPLORATION TECHNOLOGY,SELAN
SELMCL,SEL MANUFACTURING COMPANY,SELMCL
SENSEXIWIN,ICICI PRUDENTIAL SE,SENSEXIWIN
SENTINEL,SENTINEL TEA AND EXPORTS,SENTINEL
SEPOWER,S.E. POWER,SEPOWER
SEQUENT,SEQUENT SCIENTIFIC,SEQUENT
SERVALL,SERVALAKSHMI PAPER,SERVALL
SESAGOA,SESA GOA,SESAGOA
SESHAPAPER,SESHASAYEE PAPER AND BOARDS,SESHAPAPER
SETCO,SETCO AUTOMOTIVE,SETCO
SETF10GILT,SBIAMC - SE,SETF10GILT
SETFBANK,SBIAMC - ,SETFBANK
SETFGOLD,SBI-,SETFGOLD
SETFNIF50,SBI-ETF ,SETFNIF50
